ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
c02893369eb5598d,xclick,/m/083kb,1,0.533125,0.633125,0.112782,0.141917,1,0,0,0,0,0.533125,0.55375,0.633125,0.60875,0.137218,0.114662,0.112782,0.141917
c02893369eb5598d,xclick,/m/083kb,1,0.723125,0.87,0.403196,0.87406,0,0,0,0,0,0.76875,0.87,0.723125,0.788125,0.403196,0.625,0.619361,0.87406
c039da003f422651,xclick,/m/083kb,1,0.210938,0.611328,0.610677,0.764323,1,0,0,0,0,0.239258,0.210938,0.486328,0.611328,0.610677,0.713542,0.764323,0.700521
c039da003f422651,xclick,/m/083kb,1,0.34668,0.6875,0.369792,0.579427,0,0,1,0,0,0.591797,0.34668,0.53125,0.6875,0.369792,0.570312,0.579427,0.473958
c039da003f422651,xclick,/m/083kb,1,0.618164,0.797852,0.605469,0.998698,1,0,1,0,0,0.665039,0.618164,0.709961,0.797852,0.605469,0.929688,0.998698,0.928385
c039da003f422651,xclick,/m/083kb,1,0.679688,0.774414,0.324219,0.666667,1,0,0,0,0,0.75293,0.679688,0.724609,0.774414,0.324219,0.627604,0.666667,0.403646
c039da003f422651,xclick,/m/083kb,1,0.726562,0.802734,0.433594,0.726562,0,0,0,0,0,0.797852,0.726562,0.750977,0.802734,0.433594,0.6875,0.726562,0.561198
c039da003f422651,xclick,/m/083kb,1,0.751953,0.923828,0.610677,0.903646,0,0,1,0,0,0.832031,0.751953,0.863281,0.923828,0.610677,0.83724,0.903646,0.752604
c0945c86a7c02eba,xclick,/m/083kb,1,0.44625,0.58375,0.491213,0.541423,0,0,0,0,0,0.458125,0.58375,0.58375,0.44625,0.51046,0.491213,0.502092,0.541423
c0945c86a7c02eba,xclick,/m/083kb,1,0.543125,0.6225,0.538912,0.590795,0,0,0,0,0,0.6225,0.61875,0.609375,0.543125,0.589121,0.577406,0.590795,0.538912
c0945c86a7c02eba,xclick,/m/083kb,1,0.779375,0.859375,0.694561,0.774059,0,0,0,0,0,0.779375,0.8525,0.8525,0.859375,0.694561,0.774059,0.774059,0.76318
c09c877fcebe46b1,xclick,/m/083kb,1,0.169375,0.35125,0.147309,0.546742,1,0,0,0,0,0.35125,0.326875,0.220625,0.169375,0.147309,0.432483,0.546742,0.493862
c09c877fcebe46b1,xclick,/m/083kb,1,0.388125,0.480625,0.220963,0.440038,1,0,0,0,0,0.388125,0.434375,0.40125,0.480625,0.294618,0.220963,0.440038,0.259679
c09c877fcebe46b1,xclick,/m/083kb,1,0.634375,0.81625,0.311615,0.556185,1,0,0,0,0,0.70125,0.634375,0.69875,0.81625,0.311615,0.447592,0.556185,0.406988
c0e8d7bc17b38ece,xclick,/m/083kb,1,0.2375,0.45,0.618199,0.999062,1,0,0,0,0,0.2375,0.430625,0.45,0.276875,0.825516,0.999062,0.971857,0.618199
c109f83af8d81292,xclick,/m/083kb,1,0.13551,0.244898,0.152,0.292,1,1,0,0,0,0.24,0.13551,0.137143,0.244898,0.153,0.292,0.249,0.152
c109f83af8d81292,xclick,/m/083kb,1,0.293878,0.721633,0.107,0.861,1,1,0,0,0,0.721633,0.33551,0.293878,0.721633,0.107,0.861,0.757,0.11
c109f83af8d81292,xclick,/m/083kb,1,0.421224,0.551837,0.219,0.372,1,0,0,0,0,0.550204,0.421224,0.426939,0.551837,0.219,0.351,0.372,0.219
c109f83af8d81292,xclick,/m/083kb,1,0.683265,0.773878,0.197,0.323,1,0,0,0,0,0.770612,0.683265,0.685714,0.773878,0.197,0.297,0.323,0.198
c109f83af8d81292,xclick,/m/083kb,1,0.756735,0.966531,0.476,0.855,1,1,0,0,0,0.756735,0.813061,0.966531,0.966531,0.854,0.855,0.476,0.476
c155eeacfa98289c,xclick,/m/083kb,1,0.466667,0.998889,0.086347,0.307749,1,1,0,1,0,0.998889,0.998889,0.536667,0.466667,0.086347,0.131365,0.307749,0.232472
c19500f70a71bec0,xclick,/m/083kb,1,0.0475,0.091875,0.470037,0.860487,1,0,0,0,0,0.080625,0.0475,0.0575,0.091875,0.470037,0.85206,0.860487,0.484082
c19500f70a71bec0,xclick,/m/083kb,1,0.130625,0.37375,0.660112,0.800562,1,0,0,0,0,0.180625,0.130625,0.138125,0.37375,0.660112,0.72191,0.800562,0.793071
c19500f70a71bec0,xclick,/m/083kb,1,0.2025,0.309375,0.449438,0.54588,1,0,0,0,0,0.223125,0.2025,0.30625,0.309375,0.449438,0.505618,0.54588,0.529963
c19500f70a71bec0,xclick,/m/083kb,1,0.21875,0.334375,0.000936,0.539326,1,1,0,0,0,0.254375,0.334375,0.21875,0.326875,0.439139,0.388577,0.000936,0.539326
c19500f70a71bec0,xclick,/m/083kb,1,0.256875,0.320625,0.190075,0.679775,1,0,0,0,0,0.316875,0.320625,0.264375,0.256875,0.191948,0.190075,0.679775,0.661049
c19500f70a71bec0,xclick,/m/083kb,1,0.381875,0.41125,0.009363,0.188202,1,1,0,0,0,0.385625,0.41125,0.403125,0.381875,0.009363,0.188202,0.178839,0.011236
c19500f70a71bec0,xclick,/m/083kb,1,0.688125,0.734375,0.303371,0.465356,1,0,0,0,0,0.6925,0.688125,0.733125,0.734375,0.303371,0.315543,0.465356,0.455056
c19500f70a71bec0,xclick,/m/083kb,1,0.7475,0.769375,0.088951,0.394195,1,0,0,0,0,0.7475,0.76625,0.769375,0.75125,0.088951,0.394195,0.394195,0.092697
c19500f70a71bec0,xclick,/m/083kb,1,0.828125,0.8675,0.06367,0.282772,1,0,0,0,0,0.828125,0.831875,0.865,0.8675,0.06367,0.140449,0.282772,0.25
c19500f70a71bec0,xclick,/m/083kb,1,0.829375,0.87,0.253745,0.345506,1,0,0,0,0,0.86625,0.87,0.85125,0.829375,0.253745,0.257491,0.345506,0.338015
c19500f70a71bec0,xclick,/m/083kb,1,0.885625,0.945625,0.230337,0.320225,1,0,0,0,0,0.939375,0.945625,0.891875,0.885625,0.320225,0.308989,0.230337,0.247191
c19500f70a71bec0,xclick,/m/083kb,1,0.888125,0.895625,0.032772,0.121723,1,0,0,0,0,0.889375,0.894375,0.895625,0.888125,0.032772,0.121723,0.109551,0.036517
c19500f70a71bec0,xclick,/m/083kb,1,0.9175,0.936875,0.046816,0.123596,1,0,0,0,0,0.92,0.936875,0.933125,0.9175,0.046816,0.107678,0.123596,0.050562
c19500f70a71bec0,xclick,/m/083kb,1,0.95,0.999375,0.054307,0.19382,1,1,0,0,0,0.95125,0.999375,0.999375,0.95,0.05618,0.182584,0.19382,0.054307
c1ac27d27c37d962,activemil,/m/083kb,1,0.32875,0.508125,0.301781,0.639175,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c1ac27d27c37d962,xclick,/m/083kb,1,0.41875,0.485625,0.338332,0.429241,1,0,0,0,0,0.47875,0.41875,0.440625,0.485625,0.346767,0.40956,0.429241,0.338332
c1f2448f81814223,xclick,/m/083kb,1,0.0,0.195625,0.399436,0.784774,1,1,0,0,0,0.0,0.149375,0.093125,0.195625,0.399436,0.505639,0.784774,0.644737
c1f2448f81814223,xclick,/m/083kb,1,0.296875,0.499375,0.309211,0.582707,1,0,0,0,0,0.43375,0.296875,0.449375,0.499375,0.309211,0.452068,0.582707,0.390038
c1f2448f81814223,xclick,/m/083kb,1,0.650625,0.855625,0.299812,0.553571,1,0,0,0,0,0.855625,0.704375,0.72375,0.650625,0.299812,0.324248,0.553571,0.430451
c1f706f0d4160114,xclick,/m/083kb,1,0.416875,0.54625,0.483992,0.544256,1,0,0,0,0,0.416875,0.50625,0.4975,0.54625,0.485876,0.483992,0.544256,0.5
c1f706f0d4160114,xclick,/m/083kb,1,0.433125,0.55125,0.351224,0.457627,1,0,0,0,0,0.433125,0.536875,0.486875,0.55125,0.351224,0.389831,0.457627,0.426554
c2623ff5d011a166,xclick,/m/083kb,1,0.125625,0.6675,0.193579,0.66289,1,0,1,0,0,0.421875,0.6675,0.125625,0.595,0.193579,0.406988,0.283286,0.66289
c28c4ded00932611,activemil,/m/083kb,1,0.17375,0.4675,0.491974,0.95373,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c28c4ded00932611,xclick,/m/083kb,1,0.590625,0.656875,0.503305,0.599622,1,0,0,0,0,0.656875,0.604375,0.590625,0.656875,0.582625,0.503305,0.538244,0.599622
c28c4ded00932611,xclick,/m/083kb,1,0.698125,0.758125,0.580737,0.644948,1,0,0,0,0,0.758125,0.71375,0.698125,0.751875,0.628895,0.580737,0.643059,0.644948
c28c4ded00932611,xclick,/m/083kb,1,0.751875,0.83,0.599622,0.71577,1,0,0,0,0,0.83,0.815,0.7775,0.751875,0.708215,0.71577,0.599622,0.630784
c2b42501af214799,xclick,/m/083kb,1,0.426667,0.76,0.14881,0.660714,1,0,0,1,0,0.426667,0.67,0.593333,0.76,0.279762,0.14881,0.660714,0.339286
c305938a03d35463,xclick,/m/083kb,1,0.114447,0.373358,0.240625,0.77875,0,0,0,1,0,0.283302,0.144465,0.114447,0.373358,0.240625,0.77875,0.749375,0.400625
c305938a03d35463,xclick,/m/083kb,1,0.593809,0.765478,0.38375,0.725625,0,0,0,1,0,0.621951,0.593809,0.713884,0.765478,0.38375,0.496875,0.725625,0.708125
c34bbf55bb9398d4,xclick,/m/083kb,1,0.416,0.58,0.373313,0.434783,1,0,0,0,0,0.58,0.448,0.416,0.516,0.37931,0.373313,0.395802,0.434783
c3a3d6f487409c67,activemil,/m/083kb,1,0.335625,0.695625,0.28,0.818889,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c3b2b2a6be5d06f4,xclick,/m/083kb,1,0.090909,0.805785,0.59,0.717143,0,0,0,0,0,0.113636,0.805785,0.795455,0.090909,0.59,0.667143,0.717143,0.618571
c3b2b2a6be5d06f4,xclick,/m/083kb,1,0.89876,0.997934,0.444286,0.615714,0,1,0,1,0,0.915289,0.89876,0.997934,0.997934,0.444286,0.461429,0.614286,0.615714
c3e011a80f61f55b,xclick,/m/083kb,1,0.2,0.8425,0.297491,0.473118,1,0,0,0,0,0.3375,0.4375,0.8425,0.2,0.297491,0.473118,0.351254,0.362007
c404569ba5672d03,xclick,/m/083kb,1,0.0,0.919325,0.18125,0.555,1,1,0,0,0,0.904315,0.008443,0.0,0.919325,0.555,0.18125,0.220625,0.5075
c40fe4506bbce5ff,activemil,/m/083kb,1,0.441875,0.853125,0.576667,0.885,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c43d992dda4e25c3,xclick,/m/083kb,1,0.025625,0.545,0.184007,0.99914,1,0,0,0,0,0.13625,0.025625,0.4925,0.545,0.184007,0.263972,0.99914,0.836629
c453fad53bca77dc,xclick,/m/083kb,1,0.400625,0.88,0.190875,0.346369,1,0,0,0,0,0.55,0.88,0.570625,0.400625,0.190875,0.221601,0.346369,0.306331
c453fad53bca77dc,xclick,/m/083kb,1,0.418125,0.464375,0.080074,0.1946,1,0,0,0,0,0.419375,0.418125,0.464375,0.44125,0.080074,0.147114,0.123836,0.1946
c4635e3601b48da7,xclick,/m/083kb,1,0.120625,0.47125,0.0675,0.320833,1,0,0,1,0,0.120625,0.17,0.37,0.47125,0.110833,0.0675,0.320833,0.210833
c49d5d28a2fa1796,xclick,/m/083kb,1,0.0,0.838125,0.475833,0.999167,0,0,0,0,0,0.2,0.0,0.0125,0.838125,0.475833,0.868333,0.999167,0.9875
c49d5d28a2fa1796,xclick,/m/083kb,1,0.036875,0.761875,0.286667,0.716667,0,0,0,0,0,0.0525,0.036875,0.761875,0.59875,0.286667,0.355,0.561667,0.716667
c49d5d28a2fa1796,xclick,/m/083kb,1,0.169375,0.4825,0.275833,0.3675,0,0,0,0,0,0.169375,0.4825,0.435625,0.34875,0.284167,0.34,0.3675,0.275833
c49d5d28a2fa1796,xclick,/m/083kb,1,0.268125,0.490625,0.188333,0.295,0,0,0,0,0,0.285,0.268125,0.490625,0.490625,0.188333,0.238333,0.2675,0.295
c49d5d28a2fa1796,xclick,/m/083kb,1,0.3225,0.51625,0.165833,0.255833,0,0,0,0,0,0.426875,0.3225,0.51625,0.494375,0.165833,0.183333,0.2175,0.255833
c49d5d28a2fa1796,xclick,/m/083kb,1,0.4,0.610625,0.1225,0.233333,0,0,0,0,0,0.451875,0.4,0.59875,0.610625,0.1225,0.1575,0.146667,0.233333
c49d5d28a2fa1796,xclick,/m/083kb,1,0.52,0.825,0.146667,0.5875,0,0,0,0,0,0.52,0.825,0.774375,0.761875,0.146667,0.496667,0.5875,0.5875
c49d5d28a2fa1796,xclick,/m/083kb,1,0.530625,0.82625,0.128333,0.6825,0,0,0,0,0,0.530625,0.82625,0.7525,0.7175,0.128333,0.484167,0.648333,0.6825
c49dbf2c18148a9b,xclick,/m/083kb,1,0.311558,0.696339,0.57375,0.68125,0,0,0,0,0,0.311558,0.450108,0.696339,0.487437,0.635,0.57375,0.62125,0.68125
c4e7ecdac4ca754a,activemil,/m/083kb,1,0.0375,0.97875,0.094167,0.884167,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c4f0b0179f42e781,activemil,/m/083kb,1,0.19125,0.54375,0.379545,0.790909,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c4f14cc7fe2f2316,xclick,/m/083kb,1,0.1825,0.81125,0.570349,0.999056,0,1,0,0,0,0.23125,0.1825,0.81125,0.78625,0.570349,0.733711,0.98678,0.999056
c4f665443d19b840,xclick,/m/083kb,1,0.0,0.744375,0.377111,0.717636,1,1,0,0,0,0.0,0.02375,0.744375,0.7375,0.439962,0.377111,0.690432,0.717636
c515508972b14648,activemil,/m/083kb,1,0.260625,0.495,0.206334,0.421305,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c515508972b14648,xclick,/m/083kb,1,0.819375,0.979375,0.397313,0.543186,1,0,0,0,0,0.860625,0.819375,0.976875,0.979375,0.397313,0.427063,0.498081,0.543186
c57b0f5e8b92987e,xclick,/m/083kb,1,0.320625,0.491875,0.375556,0.512222,1,0,0,0,0,0.491875,0.368125,0.320625,0.416875,0.393333,0.375556,0.432222,0.512222
c5bf114ef30a73e6,xclick,/m/083kb,1,0.50375,0.845,0.414935,0.675135,0,0,0,0,0,0.50375,0.52,0.845,0.83625,0.431871,0.414935,0.675135,0.669746
c5fb359d85448d73,activemil,/m/083kb,1,0.085625,1.0,0.225833,0.9375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c61f257c820aeabc,activemil,/m/083kb,1,0.03875,0.860625,0.2625,0.673333,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c64ebdb6afb79340,activemil,/m/083kb,1,0.228546,0.58056,0.611875,0.965625,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c679dba2c451a47e,activemil,/m/083kb,1,0.41375,0.745,0.645,0.9825,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c6a5bf32f618438d,xclick,/m/083kb,1,0.4525,0.80625,0.395872,0.807692,0,0,0,0,0,0.59875,0.80625,0.70875,0.4525,0.395872,0.644465,0.807692,0.560976
c6a5bf32f618438d,xclick,/m/083kb,1,0.8275,0.895,0.342402,0.457786,1,0,0,0,0,0.895,0.895,0.8275,0.83,0.457786,0.457786,0.342402,0.391182
c6a5bf32f618438d,xclick,/m/083kb,1,0.921875,0.985,0.302064,0.481238,0,0,0,0,0,0.9325,0.921875,0.9825,0.985,0.302064,0.373358,0.481238,0.479362
c6cfbe8ba76b4d0c,xclick,/m/083kb,1,0.13625,0.286875,0.475518,0.999058,1,1,0,0,0,0.240625,0.13625,0.286875,0.246875,0.475518,0.989642,0.923729,0.999058
c7093ca02bd8ce9e,xclick,/m/083kb,1,0.24625,0.894375,0.0,0.99906,0,1,0,0,0,0.65,0.264375,0.24625,0.894375,0.99906,0.0,0.00094,0.99906
c7181eed4dcae871,xclick,/m/083kb,1,0.10625,0.418125,0.285714,0.791486,1,0,0,1,0,0.150625,0.10625,0.335,0.418125,0.791486,0.755411,0.285714,0.506494
c7181eed4dcae871,xclick,/m/083kb,1,0.630625,0.84625,0.40404,0.978355,1,0,0,1,0,0.765625,0.755625,0.84625,0.630625,0.40404,0.978355,0.640693,0.76912
c72e63f7be56076c,activemil,/m/083kb,1,0.453125,0.64375,0.255179,0.90678,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c74e34c7d68c8394,activemil,/m/083kb,1,0.113125,0.28375,0.094925,0.461466,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c7edf6d740dfa04d,xclick,/m/083kb,1,0.1625,0.72875,0.592871,0.998124,1,1,0,0,0,0.1625,0.6,0.72875,0.18375,0.998124,0.592871,0.924953,0.998124
c7edf6d740dfa04d,xclick,/m/083kb,1,0.29875,0.58875,0.273921,0.506567,1,0,0,0,0,0.3025,0.29875,0.56625,0.58875,0.273921,0.287054,0.506567,0.45591
c81fe871862efbb9,xclick,/m/083kb,1,0.0,0.604375,0.417293,0.654135,1,1,0,0,0,0.0,0.52875,0.4275,0.604375,0.525376,0.417293,0.654135,0.483083
c8263f3a03287a67,xclick,/m/083kb,1,0.159375,0.82375,0.108593,0.548631,0,0,0,0,0,0.760625,0.82375,0.788125,0.159375,0.108593,0.328612,0.548631,0.355996
c82dc526d0340bce,xclick,/m/083kb,1,0.0,0.971875,0.066667,0.999167,0,0,0,0,0,0.4,0.971875,0.651875,0.0,0.066667,0.425833,0.999167,0.665
c862379c66175c2e,xclick,/m/083kb,1,0.132812,0.221875,0.467136,0.671362,1,0,0,0,0,0.14375,0.132812,0.221875,0.215625,0.467136,0.514085,0.638498,0.671362
c862379c66175c2e,xclick,/m/083kb,1,0.1875,0.5625,0.161972,0.319249,1,0,0,0,0,0.54375,0.5625,0.1875,0.198437,0.161972,0.180751,0.314554,0.319249
c862379c66175c2e,xclick,/m/083kb,1,0.209375,0.48125,0.0,0.302817,1,0,0,0,0,0.225,0.209375,0.48125,0.464062,0.0,0.0,0.274648,0.302817
c862379c66175c2e,xclick,/m/083kb,1,0.276563,0.65,0.342723,0.631455,1,0,0,0,0,0.276563,0.289062,0.65,0.634375,0.342723,0.408451,0.598592,0.631455
c881762519807290,xclick,/m/083kb,1,0.56875,0.69125,0.411111,0.638889,1,0,0,1,0,0.649375,0.69125,0.61875,0.56875,0.411111,0.53,0.638889,0.545556
c908e517f9f659aa,activemil,/m/083kb,1,0.4675,0.88125,0.477012,0.823755,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c92e06c9f14cacbf,xclick,/m/083kb,1,0.52832,0.644531,0.541728,0.661786,0,0,0,0,0,0.638672,0.638672,0.644531,0.52832,0.541728,0.541728,0.661786,0.65593
c95c26567dfd2997,xclick,/m/083kb,1,0.383125,0.51375,0.432306,0.557423,0,0,0,0,0,0.383125,0.405625,0.51375,0.506875,0.468721,0.432306,0.535014,0.557423
c95c26567dfd2997,xclick,/m/083kb,1,0.5225,0.63625,0.477124,0.582633,0,0,0,0,0,0.62875,0.63625,0.5225,0.54,0.477124,0.492063,0.548086,0.582633
c968e09a34b55f8c,xclick,/m/083kb,1,0.373074,0.813798,0.37821,0.711284,1,0,0,0,0,0.567984,0.813798,0.373074,0.597455,0.37821,0.476265,0.494942,0.711284
c9696655de494d57,activemil,/m/083kb,1,0.26,0.49625,0.341463,0.636961,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
c9696655de494d57,xclick,/m/083kb,1,0.535,0.776875,0.250469,0.538462,0,0,0,0,0,0.5775,0.535,0.776875,0.708125,0.250469,0.300188,0.450281,0.538462
c9e8f0680d00684f,activemil,/m/083kb,1,0.15,0.87,0.165103,0.833021,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ca4cbe5bac139ce5,activemil,/m/083kb,1,0.164474,0.857143,0.22375,0.794375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ca6f9f7544bc8f3d,xclick,/m/083kb,1,0.099609,0.712891,0.29078,0.546099,1,0,0,0,0,0.099609,0.185547,0.438477,0.712891,0.371158,0.29078,0.546099,0.397163
cae9a478ad7565dc,activemil,/m/083kb,1,0.036133,0.450195,0.25,0.592105,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
caed745b3437f636,xclick,/m/083kb,1,0.34,0.495,0.43299,0.799438,0,0,0,0,0,0.40625,0.495,0.34,0.479375,0.43299,0.656982,0.667291,0.799438
caed745b3437f636,xclick,/m/083kb,1,0.879375,0.91125,0.431115,0.641987,0,0,0,0,0,0.90125,0.91125,0.895625,0.879375,0.641987,0.51359,0.431115,0.532334
cb36d5889e9700b7,xclick,/m/083kb,1,0.16375,0.334375,0.701667,0.81,1,0,0,0,0,0.248125,0.243125,0.334375,0.16375,0.701667,0.81,0.808333,0.711667
cb36d5889e9700b7,xclick,/m/083kb,1,0.406875,0.531875,0.579167,0.761667,1,0,0,0,0,0.531875,0.531875,0.439375,0.406875,0.761667,0.761667,0.579167,0.605
cb36d5889e9700b7,xclick,/m/083kb,1,0.638125,0.673125,0.44,0.624167,1,0,0,0,0,0.638125,0.673125,0.673125,0.665,0.44,0.624167,0.624167,0.4675
cb36d5889e9700b7,xclick,/m/083kb,1,0.73625,0.790625,0.451667,0.6225,1,0,0,0,0,0.790625,0.73625,0.759375,0.77125,0.6225,0.525833,0.451667,0.484167
cb36d5889e9700b7,xclick,/m/083kb,1,0.855,0.9325,0.540833,0.705,1,0,0,0,0,0.855,0.9325,0.9325,0.863125,0.540833,0.705,0.705,0.6225
cb5acb34f8f771f6,xclick,/m/083kb,1,0.02375,0.0325,0.481793,0.527544,1,0,0,0,0,0.02625,0.0325,0.03125,0.02375,0.481793,0.510738,0.527544,0.492997
cb5acb34f8f771f6,xclick,/m/083kb,1,0.07875,0.103125,0.497666,0.55929,1,0,0,0,0,0.090625,0.07875,0.103125,0.085625,0.497666,0.535948,0.551821,0.55929
cb608335b25c7d76,activemil,/m/083kb,1,0.456059,0.611185,0.652348,0.862138,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
cb608335b25c7d76,xclick,/m/083kb,1,0.155126,0.569907,0.559441,0.692308,1,0,0,0,0,0.525965,0.569907,0.540613,0.155126,0.559441,0.586414,0.687313,0.692308
cb608335b25c7d76,xclick,/m/083kb,1,0.329561,0.683089,0.899101,0.999001,1,1,0,0,0,0.630493,0.329561,0.532623,0.683089,0.899101,0.987013,0.999001,0.902098
cb608335b25c7d76,xclick,/m/083kb,1,0.60719,0.699734,0.1998,0.25974,1,0,0,0,0,0.640479,0.60719,0.699734,0.658455,0.1998,0.218781,0.23976,0.25974
cbc514a7f089fb6f,xclick,/m/083kb,1,0.224,0.492,0.193403,0.256372,1,0,0,0,0,0.224,0.26,0.492,0.492,0.230885,0.193403,0.256372,0.256372
cbddb1366e225503,xclick,/m/083kb,1,0.246255,0.358614,0.0825,0.390625,0,0,0,0,0,0.246255,0.277154,0.358614,0.308052,0.0825,0.36,0.36,0.390625
cbddb1366e225503,xclick,/m/083kb,1,0.439139,0.474719,0.15,0.199375,0,0,0,0,0,0.439139,0.474719,0.474719,0.474719,0.15,0.199375,0.199375,0.19625
cbfc63a9c4d3436e,xclick,/m/083kb,1,0.344444,0.710185,0.339394,0.762424,1,0,0,0,0,0.344444,0.710185,0.432407,0.710185,0.762424,0.339394,0.732121,0.34303
cc07752e95033bbb,xclick,/m/083kb,1,0.245098,0.949346,0.372549,0.539216,1,0,0,0,0,0.949346,0.928105,0.245098,0.261438,0.413399,0.372549,0.52451,0.539216
cc3799b16b2a4b78,xclick,/m/083kb,1,0.31625,0.61875,0.078799,0.406191,0,0,0,0,0,0.336875,0.31625,0.598125,0.61875,0.086304,0.078799,0.307692,0.406191
cc3799b16b2a4b78,xclick,/m/083kb,1,0.468125,0.655625,0.232645,0.654784,0,0,0,0,0,0.651875,0.655625,0.49625,0.468125,0.232645,0.242964,0.654784,0.590994
cc61f034076f7f4a,xclick,/m/083kb,1,0.014062,0.348437,0.25625,0.998438,0,1,0,0,0,0.310937,0.014062,0.032813,0.348437,0.998438,0.278125,0.25625,0.951562
cc61f034076f7f4a,xclick,/m/083kb,1,0.167187,0.442187,0.204688,0.998438,1,1,0,0,0,0.442187,0.284375,0.167187,0.385937,0.99375,0.803125,0.204688,0.998438
cc6faa974c2a5506,xclick,/m/083kb,1,0.4025,0.719375,0.361345,0.835668,1,0,0,0,0,0.411875,0.4025,0.555,0.719375,0.361345,0.383754,0.835668,0.68254
cc8e5fa68f12b14a,xclick,/m/083kb,1,0.358125,0.56875,0.481238,0.580675,1,0,0,0,0,0.56875,0.446875,0.358125,0.41375,0.503752,0.481238,0.538462,0.580675
ccaceddb959ea11c,xclick,/m/083kb,1,0.294118,0.922502,0.4575,0.999375,1,1,0,0,0,0.404295,0.294118,0.922502,0.922502,0.4575,0.56,0.999375,0.999375
cd1e6478f9968189,xclick,/m/083kb,1,0.19542,0.487786,0.06625,0.67625,1,0,0,1,0,0.19542,0.19542,0.487786,0.487786,0.06625,0.06625,0.67625,0.67625
cd20d484ff8bbdfb,xclick,/m/083kb,1,0.070588,0.470588,0.068359,0.529297,0,0,0,0,0,0.130882,0.070588,0.4,0.470588,0.068359,0.114258,0.529297,0.493164
cd20d484ff8bbdfb,xclick,/m/083kb,1,0.3,0.970588,0.314453,0.842773,1,0,0,0,0,0.970588,0.95,0.3,0.355882,0.332031,0.314453,0.792969,0.842773
cd38f97b2a725201,xclick,/m/083kb,1,0.668301,0.998366,0.129085,0.939542,0,0,0,0,0,0.978758,0.998366,0.818627,0.668301,0.129085,0.246732,0.939542,0.588235
cd702f45506636be,xclick,/m/083kb,1,0.448707,0.612177,0.14375,0.385,0,0,0,0,0,0.609675,0.448707,0.612177,0.496247,0.14375,0.334375,0.159375,0.385
cd702f45506636be,xclick,/m/083kb,1,0.569641,0.677231,0.166875,0.339375,0,0,0,0,0,0.569641,0.58382,0.677231,0.677231,0.166875,0.175625,0.339375,0.339375
cd702f45506636be,xclick,/m/083kb,1,0.859049,0.999166,0.4625,0.50875,0,0,0,0,0,0.859049,0.895746,0.999166,0.999166,0.4625,0.464375,0.50875,0.50875
cd74d52633725f5c,activemil,/m/083kb,1,0.2425,0.591875,0.418843,0.945895,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
cdf2d20028f98927,activemil,/m/083kb,1,0.36125,0.55125,0.173546,0.334897,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
cdf2d20028f98927,xclick,/m/083kb,1,0.16125,0.189375,0.594747,0.865854,0,0,0,0,0,0.189375,0.1625,0.181875,0.16125,0.594747,0.829268,0.815197,0.865854
cdf2d20028f98927,xclick,/m/083kb,1,0.20875,0.293125,0.626642,0.851782,1,0,0,0,0,0.283125,0.20875,0.234375,0.293125,0.626642,0.838649,0.851782,0.655722
